BHCMIS ID,name,value,Tx,Year,Sites,Att,ID,Expandor,STATE,Name,FIPS,Total,Pct.NHA,Pct.NHB,Pct.HL,Pct.NHW,Pct.ESL,Pct.LessThan100pctFPL,Pct.LessThan200pctFPL,Pct.FarmWorker,Pct.Homeless,Pct.None,Pct.MCD,Pct.MCR,Pct.COM,imm.rate,imm.denom,pap.rate,pap.denom,crc.rate,crc.denom,asthma.rate,cad.rate,ivd.rate,childbmi.rate,childbmi.denom,adultbmi.rate,adultbmi.denom,htn.rate,htn.total,dm.rate,dm.total,fs_contributions,fs_program_service_revenue,fs_other,fs_miscellaneous,ngla_revenue,ngla_contrib_revenue,ngla_grant_revenue,ngla_prog_serv_revenue,ngla_invest_revenue,ngla_special_revenue,ngla_sales_revenue,ngla_other_revenue,ngla_expense,ngla_prog_expense,ngla_admin_expense,ngla_fund_expense,ngla_net_gain_loss,quick_ratio,months_of_cash,fringe_rate,Staff,Assets,Liabilities,counts,closed,Counts,MinYear,Qcomp,Qcomp.w,CostPerPat,Liquidity,Profitability,Efficiency,NetWorth,Altman,Att.random,year.rel
010580,2010,1,0,2010,10,2015,8,0,RI,Rhode Island,44,36789,4.55299138329392,14.436380439805378,63.1955204001196,12.846231210416157,56.24779145940363,90.95610204550678,98.35669960928523,0.6251868765120009,1.8809970371578462,33.70844545924053,48.70749408790671,4.194188480252249,12.316181467286418,0.7,957,0.6714285714285714,10615,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,3799,0.6714285714285715,3047,10028337.0,21345971.0,116683.0,134904.0,31625895,1583976,8444361,21345971,56859,59824,0.0,134904,28423064,23365357,4954732.0,102975.0,3202831,0.5868232098240854,2.0683519909870243,0.2987084854666688,339,23197564,6231673,12,0,12,2010,NA,NA,772.596808828726,0.7313651985182582,0.1380675574383586,1.3633282787796166,2.722525877079879,17.268074143861718,2015,-5
010580,2011,1,0,2011,9,2015,8,0,RI,Rhode Island,44,34243,4.529392868615483,13.839324825511785,65.1403206494758,11.72210378763543,57.0189527786701,92.08030819380649,98.85168173062677,0.5168939637298133,1.6966971351809128,31.454603860643047,50.92427649446603,4.733814210203545,11.850597202347926,0.4714285714285714,703,0.6857142857142857,11120,NA,NA,NA,NA,NA,0.17142857142857143,14738,0.1,26428,NA,NA,NA,NA,17574685.0,21666539.0,38990.0,101567.0,39381781,2621154,14953531,21666539,-4094,43084,0.0,101567,32292585,26012755,6231808.0,48022.0,7089196,0.4529915553083182,0.596099753243144,0.28572180040537165,353,36398144,17001318,12,0,12,2010,NA,NA,943.0419355780743,0.5329070075661001,0.19476806289903134,1.0819722291334415,1.1409013112983357,12.599613611324436,2015,-4
010580,2012,1,0,2012,11,2015,8,0,RI,Rhode Island,44,39839,3.3133361781169204,8.669896332739276,64.67029794924571,7.788850121740004,45.131654911016845,90.03993068635576,99.06577262111053,0,1.3002334395943673,30.658400060242474,48.56798614423053,5.133160972915987,15.640452822611008,0.24285714285714305,755,0.4571428571428569,12069,0.10811317219411655,5337,0.8428571428571437,0.8045112781954887,0.5635179153094463,0.23475027635413526,9951,0.22301729278473464,20124,0.5943569072920484,2729,0.9021857923497267,1830,8478708.0,23983537.0,350646.0,1102380.0,33915271,455390,8023318,23983537,327506,23140,0.0,1102380,31885819,25415782,6459975.0,10062.0,2029452,0.25006036751551036,1.0770541506317655,0.29635932082257166,352,45281873,18878842,12,0,12,2010,41.99277163529364,31.113099813330397,800.3669519817264,0.5830816892225285,0.04481819910585413,0.7489811872402009,1.398551404794849,10.472755763673613,2015,-3
010580,2013,1,0,2013,11,2015,8,0,RI,Rhode Island,44,43118,3.012662924996521,8.622848926202515,65.64079966603275,7.333364256227099,45.65842571547846,91.36781859016155,99.08715496631167,0,1.3984878704949208,29.825131035762325,49.928104271997775,5.86066144069762,14.386103251542279,0.8320512820512821,780,0.5,12845,0.1149094601455407,5909,0.8141592920353983,0.8034188034188035,0.6392961876832844,0.4332372718539865,10410,0.36605657237936773,22237,0.6242246163891609,3063,0.9088145896656535,1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,2010,49.12070850722849,41.27412714537775,NA,NA,NA,NA,NA,NA,2015,-2
010580,2014,1,0,2014,10,2015,8,0,RI,Rhode Island,44,43986,2.828172600372846,8.034374573728003,67.34642840903923,6.781703269222025,45.962351657345515,83.716231385168,98.2264461573,0.0022734506433865318,1.277679261583231,11.24903378347656,58.864184058564085,6.0428318101214025,23.843950347837946,0.8706411698537683,889,0.8571428571428603,13481,0.06411818458726774,6566,0.7969094922737306,0.797752808988764,0.6842105263157895,0.48754315573388074,10717,0.36190138905284697,25413,0.6689717378232111,3326,0.6962833914053427,1722,610857.0,2619780.0,30909.0,16761.0,3278307,38879,571978,2619780,30909,0,0.0,16761,2974391,2286474,687917.0,0.0,303916,0.2637513468784214,7.6889117068238635,0.2772839968051213,383,54219321,27678816,12,0,12,2010,52.26601192909015,48.709094090882644,67.62131132633111,0.48950271804399764,0.0056053081151643345,0.060463815103844624,0.9588742885533832,4.642545975302948,2015,-1
010580,2015,2,1,2015,10,2015,8,0,RI,Rhode Island,44,45771,2.7047693954687464,7.480719232701929,68.89733674160495,6.283454589150335,46.82440846824408,80.02467474203678,98.17182593091073,0.008739157982128423,1.3633086452120338,8.924865089248652,66.99001551200541,6.193878219833519,17.891241178912413,0.8803046789989118,919,0.5966212211025489,13496,0.362749381098005,6867,0.9176276771004942,0.8303030303030303,0.6536697247706422,0.5097318519756077,11971,0.5179030586790497,26057,0.7215083798882681,3580,0.7764910248986682,1727,8486554.0,37537440.0,493482.0,2412647.0,48930123,1117137,7369417,37537440,474515,18967,0.0,2412647,40622466,31613968,9008498.0,0.0,8307657,0.7979010178754428,2.2981905806989644,0.2487517893128078,409,57395601,22507862,12,0,12,2010,58.08341529403579,53.47734622751107,887.5153699941011,0.6078469149578205,0.14474379316979363,0.8525065013257723,1.5500245647498638,11.815710009753374,2015,0
010580,2016,2,1,2016,10,2015,8,0,RI,Rhode Island,44,49282,2.73527860070614,7.4144718152672375,69.58118582849721,6.022482853780285,47.80853049795057,78.00349296810369,98.12482764960015,0.1400105515198247,1.3940180999147762,9.784505498965139,64.93242969035347,6.006249746357697,17.67582484477091,0.6194174757281553,1030,0.5632091354952053,13661,0.45738407933529884,7462,0.8971553610503282,0.8432432432432433,0.8290598290598291,0.6781618678326871,12121,0.7339716190801846,23396,0.640339134315038,6723,0.7540296582849775,3102,7997796.0,40635536.0,618315.0,142357.0,49394004,998137,6999659,40635536,589321,28994,0.0,142357,46705206,36117017,10588189.0,0.0,2688798,0.8488762326662994,2.159789018017514,0.2548214338728667,457,61113754,21945112,12,0,12,2010,63.78492490572319,64.91085533739562,947.7132827401485,0.6409136967760154,0.04399660999388125,0.8082305662322756,1.7848458463096475,11.653220343136734,2015,1
010580,2017,2,1,2017,10,2015,8,0,RI,Rhode Island,44,51163,2.5018079471493073,7.368606219338194,70.28712155268457,5.863612376131188,48.65430095967789,77.70920991117345,97.98971482000935,0.24822625725622033,1.2645857357856263,9.033872134159452,66.49336434532768,6.535973261927565,16.33211500498407,0.6782363977485929,1066,0.5991226828923164,14134,0.5672066279213552,8087,0.8887056883759274,0.8707865168539326,0.8799126637554585,0.6821330755598518,12414,0.7299894441815601,27473,0.6559424122227119,6807,0.7367052023121388,3460,10335851.0,44877051.0,643742.0,128364.0,55985008,1637168,8698683,44877051,595314,48428,0.0,128364,53019986,40712028,12307958.0,0.0,2965022,0.9715198224742362,2.0629407004185456,0.2633748993969044,506,63702805,21250324,12,0,12,2010,66.18499075149892,67.1392055267703,1036.2954869730079,0.6664146264830881,0.046544606630744126,0.8788468262896744,1.997733352206771,12.526886059829003,2015,2
010580,2018,2,1,2018,10,2015,8,0,RI,Rhode Island,44,53971,2.3679383372551923,7.220544366419003,70.64349372811324,5.7364140001111705,49.4080154156862,76.55144367629117,98.30012200081335,0.20751885271719997,1.1913805562246391,9.358729688165866,64.45498508458246,6.7721554167979106,17.763243223212466,0.703905540417802,1101,0.6507651363938789,15030,0.6022099447513812,8688,0.8808411214953271,0.8731707317073171,0.8830022075055187,0.7493209157935584,12885,0.8173169039674937,30271,0.6887381997074858,7521,0.7642555438225976,3788,9862370.0,50809203.0,746497.0,148355.0,61566425,2195673,7666697,50809203,665162,81335,0.0,148355,58584656,45173691,13410965.0,0.0,2981769,0.941996627142973,0.9608769789296553,0.28568981847017577,557,66080196,21416858,12,0,12,2010,71.2101107406066,73.52493508819052,1085.4839821385558,0.6758959673787892,0.04512348904049861,0.9316925300887424,2.085429057801102,13.03165443316439,2015,3
010580,2019,2,1,2019,10,2015,8,0,RI,Rhode Island,44,60606,2.2786522786522787,7.487707487707487,69.6960696960697,6.585156585156585,48.67834867834868,78.90175367323448,98.31403615681495,0.2887502887502888,1.2589512589512588,11.010461010461011,60.60786060786061,6.7287067287067295,19.837969837969837,0.718625099920064,1251,0.6693440428380187,16434,0.588317107093185,9347,0.8956649522409993,0.7915543575920935,0.9073033707865169,0.8747306421491166,13922,0.9306432057698883,32167,0.6842664776754075,8466,0.7647612326511409,4251,12742364.0,61572973.0,669008.0,522228.0,75506573,4760588,7981776,61572973,618579,50429,0.0,522228,68020124,53289657,14730467.0,0.0,7486449,1.1586795321189163,1.7844888020699907,0.2675963955349552,614,76653344,24708757,12,0,12,2010,75.20104513627928,79.98510409400971,1122.3331683331683,0.6776558502131361,0.09766630663888584,0.9850395176497453,2.1022743879831753,13.590668203029564,2015,4
010580,2020,2,1,2020,12,2015,8,0,RI,Rhode Island,44,56805,2.839538772995335,10.171639820438342,69.80899568699938,9.63823607076842,48.00457706187836,81.32209405501331,98.41762792073351,0.30631106416688675,1.2305254819118034,11.574685326995864,60.16723879940146,6.353313968840771,20.781621336149986,0.7303465765004227,1183,0.559328070279575,16847,0.6059312993385961,9374,NA,0.8076506676290148,0.8400556328233658,0.6665884561238855,12786,0.7005947428430557,32451,0.5071806500377929,9261,0.5444896115627823,4428,20367282.0,59583126.0,403089.0,2118079.0,82471576,12343833,8023449,59583126,403089,0,0.0,2118079,78256988,59001474,19255514.0,0.0,4214588,1.1471462017257128,2.3855532203963614,0.25909577423531566,663,81139584,28850918,12,0,12,2010,59.735213836428116,62.79610555862215,1377.642601883637,0.6444285689214281,0.051942440326043574,1.016416056557549,1.8123744277391798,13.130092816780339,2015,5
010580,2021,2,1,2021,14,2015,8,0,RI,Rhode Island,44,58798,2.71437804006939,9.908500289125481,69.35269907139698,9.915303241606857,47.80944930099663,79.75862986955364,98.00337208270477,0.27722031361610944,1.0646620633354875,9.025817204666826,62.127963536174704,6.593761692574578,21.3527671009218,0.7448728465955702,1219,0.6501702477398145,17034,0.6130999213217939,10168,NA,0.7538930264048748,0.775766016713092,0.7965312119257507,13953,0.8121852790971751,28001,0.6030798240100566,9546,0.6340150699677072,4645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,2010,68.48469256770497,71.82862010630257,NA,NA,NA,NA,NA,NA,2015,6
010700,2010,1,0,2010,2,2017,10,0,MA,Massachusetts,25,21432,1.4837625979843225,60.90892123926839,9.947741694662188,25.111982082866742,41.49869354236655,81.10902255639097,96.11693707954096,0,1.4604329973870849,32.95072788353863,40.02426278462113,7.736095558044047,5.575774542739828,0.8285714285714286,264,0.6571428571428571,6808,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6142857142857143,4262,0.7285714285714285,1502,8713709.0,14246425.0,6544.0,185584.0,23152262,991133,7722576,14246425,6544,0,0.0,185584,22403376,19074047,3329329.0,0.0,748886,0.31655266482960887,0.6665243582044738,0.17865704356149842,264,22636384,15550228,12,0,12,2010,NA,NA,1045.3236282194848,0.31304275453181923,0.03308328750740401,1.0227897706630176,0.45569466891417926,9.513038648218236,2017,-7
010700,2011,1,0,2011,2,2017,10,0,MA,Massachusetts,25,22862,1.7321319219665823,61.1582538710524,9.596710698976468,26.375645175400226,42.1835359986003,78.92015802565479,95.41042774228163,1.7933689091068148,1.7933689091068148,35.70116350275566,38.58367596885662,7.890823200069985,5.966232175662672,0.14385964912280702,285,0.6857142857142857,7258,NA,NA,NA,NA,NA,0.21428571428571427,3475,0.2,16548,NA,NA,NA,NA,12655051.0,20464284.0,5615.0,177285.0,33302235,1625932,11029119,20464284,5615,0,0.0,177285,25756871,22686689,3070182.0,0.0,7545364,0.31317681474917697,1.1738290600952088,0.18690351756203225,289,22655187,14829147,12,0,12,2010,NA,NA,1126.6236987140232,0.34544142142812595,0.33305238222046013,1.4699607202536003,0.5277471455370967,13.784117033525352,2017,-6
010700,2012,1,0,2012,2,2017,10,0,MA,Massachusetts,25,23852,1.5763877242998492,62.45597853429482,9.412208619822238,24.93711219184974,43.103303706188164,78.6410371032633,95.92758158247653,2.284923696126111,2.284923696126111,32.13147744423948,39.9044105316116,8.485661579741741,5.3580412544021465,0.3571428571428561,285,0.6714285714285716,7981,0.3428571428571437,5087,0.3851540616246499,0.7213114754098361,0.6837606837606838,0.5714285714285723,3488,0.24503825920612146,16728,0.6009573542210618,4596,0.9422172030867684,1771,7750726.0,24855103.0,6045.0,272235.0,32884109,1636897,6113829,24855103,6045,0,0.0,272235,30099940,26813706,3286234.0,0.0,2784169,0.3840793144722584,0.7705347314779962,0.1920518056011191,352,31605259,16233855,12,0,12,2010,56.23211837047065,44.451830314734174,1261.9461680362233,0.4863558941250885,0.08809195330435356,1.0404632026587728,0.9468733088967469,11.46380412944131,2017,-5
010700,2013,1,0,2013,2,2017,10,0,MA,Massachusetts,25,26519,1.4291639956257778,62.35906331309627,9.672310418944907,24.948150382744448,43.99110072023832,77.73229957888937,95.2024873076469,2.435989290697236,2.435989290697236,31.37373204117802,38.13115125004713,8.846487424111015,5.3810475508126245,0.8142857142857147,277,0.7571428571428571,8407,0.44285714285714206,5238,0.9428571428571424,0.7553191489361702,0.6697892271662763,0.7,3820,0.3302862117749483,18378,0.6278760220574253,5259,0.8551195939579976,2531,6226110.0,27788190.0,-6938.0,3486745.0,37494107,2252645,3973465,27788190,4301,-11239,0.0,3486745,34342922,30188452,4154470.0,0.0,3151185,0.522041894068592,0.8127430572364494,0.1957406642799388,399,32839501,14683928,12,0,12,2010,61.88803046317284,52.47242547290675,1295.030808099853,0.5528577611456398,0.09595715233310032,1.1417380245820423,1.2364248176645922,12.91029281346045,2017,-4
010700,2014,1,0,2014,2,2017,10,0,MA,Massachusetts,25,28017,1.5990291608666167,62.66195524146055,10.87910911232466,22.58271763572117,46.350430096013135,78.79627491726315,95.15123528053567,0,2.7376235856801228,24.313809472820076,54.53831602241497,8.56265838597994,4.8256415747581825,0.7785977859778598,271,0.597131240117461,8854,0.45633456334563344,5691,0.9414893617021277,0.8488372093023255,0.8699029126213592,0.6402805611222445,3992,0.3153033600509581,18839,0.5467179816121446,4677,0.7450567942785024,2377,5931759.0,30117132.0,879.0,282030.0,36331800,2024604,3907155,30117132,1464,-585,0.0,282030,36818103,32685236,4132867.0,0.0,-486303,0.5374533225299943,0.41255783671067475,0.19722462985072575,459,32841932,11980073,12,0,12,2010,55.01374167544907,46.60814764798559,1314.1343826962202,0.6352202117707326,-0.014807381003042087,1.1062625670134145,1.7413799565328192,13.381305931835694,2017,-3
010700,2015,1,0,2015,3,2017,10,0,MA,Massachusetts,25,29287,1.645781404718817,62.79236521323453,11.093659302762319,21.900501929183598,47.61839724109673,79.68545720218411,95.35491809582403,0.04780277939017311,3.0320620070338378,27.25099873664083,53.805442687882,8.945948714446683,5.142213268685765,0.8664122137404581,262,0.5572877736252002,9365,0.45961938269630576,6253,0.9453551912568307,0.7973856209150327,0.9020833333333333,0.63488431222985,3933,0.381034083004869,21565,0.557510148849797,5912,0.7052453468697123,2955,7541232.0,36834554.0,33243.0,301530.0,44710559,2015642,5525590,36834554,2053,31190,0.0,301530,42351839,37523874,4827965.0,0.0,2358720,0.74698335536664,1.0558392968868584,0.18317055695587614,459,32667952,12717056,12,0,12,2010,54.926350787928904,48.39045275393634,1446.09686891795,0.6107176844143765,0.0722028733236782,1.3686367299670332,1.5688297668894435,15.086199457405879,2017,-2
010700,2016,1,0,2016,3,2017,10,0,MA,Massachusetts,25,32406,1.5182373634512127,63.6795655125594,11.778682959945689,20.095044127630686,51.37937418996482,84.99905891210238,96.63843402973838,0.046287724495463804,2.712460655434179,31.565142257606617,48.805776708017035,8.557057335061408,6.001974942911806,0.4430379746835443,395,0.5459011655909836,10381,0.3304690801521341,7099,0.9468599033816425,0.8191489361702128,0.8558052434456929,0.7058331591051641,4783,0.4732892393792928,23586,0.537212449255751,6651,0.6743951612903226,2976,7052308.0,41400585.0,9299.0,268269.0,48730461,1793389,5258919,41400585,1771,7528,0.0,268269,48238799,43446924,4791875.0,0.0,491662,0.8944967620567138,0.7818191635633375,0.1811842516428758,523,36185253,14282922,12,0,12,2010,54.45167091289412,50.71021703078809,1488.5761587360366,0.6052833456767596,0.013587358363916925,1.3466939418663177,1.5334629006585627,14.674872870939057,2017,-1
010700,2017,2,1,2017,3,2017,10,0,MA,Massachusetts,25,32896,1.3375486381322956,63.88010700389105,11.676191634241246,19.294139105058367,53.824173151750976,87.35162731333759,96.94533078068496,0.042558365758754865,3.0216439688715955,32.94017509727627,46.4585359922179,8.587670233463035,5.958171206225681,0.3972911963882618,443,0.6368873445501098,10936,0.3863759479956663,7384,0.9418960244648318,0.9011406844106464,0.9127105666156202,0.31788793103448276,4640,0.2853186757856753,23833,0.46584481508339376,6895,0.7468394437420987,3164,7905509.0,44077761.0,15532.0,349811.0,52348613,1497408,6408101,44077761,1751,13781,0.0,349811,58838994,53585998,5252996.0,0.0,-6490381,0.5849092474657215,0.34266151134395373,0.17954449143572093,577,36895875,14024489,12,0,12,2010,47.319235969857104,41.63090128755365,1788.6367339494163,0.6198900554601293,-0.17591074883032318,1.4188202068659437,1.630817778815328,14.739840180526832,2017,0
010700,2018,2,1,2018,3,2017,10,0,MA,Massachusetts,25,34222,1.2272806966279002,63.27508620185846,11.822804044182105,18.704342235988545,56.019519607270176,86.30994399736458,96.06099110546378,0.0759745193150605,3.1617088422652095,29.448892525276136,43.32300859096488,8.810122143650284,15.162760797148033,0.4311111111111111,450,0.5713358672476129,10787,0.4020473448496481,7815,0.904550499445061,0.8518518518518519,0.8747099767981439,0.6177005455647605,4949,0.6202386513227738,23549,0.5311287067225586,6441,0.7411233053582956,3098,8827510.0,47823628.0,14518.0,270915.0,56936571,1513390,7314120,47823628,1283,13235,0.0,270915,56720103,51447591,5272512.0,0.0,216468,0.7054711650227871,0.5674090646040496,0.1805722972383098,605,31769669,15069772,12,0,12,2010,58.0595736844275,57.70758664524445,1657.4163695868156,0.525655366444013,0.006813668722831201,1.7921675860078996,1.1081718422813565,16.677458376277663,2017,1
010700,2019,2,1,2019,3,2017,10,0,MA,Massachusetts,25,35464,1.1955786149334537,61.28186329799233,12.815813219039027,18.9403338596887,58.501579066095196,84.48038684397015,95.1561132185585,0.05639521768554027,3.1158357771260996,27.870516580194,40.73426573426573,8.484660500789532,18.046469659372885,0.4132420091324201,438,0.5578371592539455,11152,0.42,8150,0.9392764857881137,0.6800077339520495,0.8551724137931035,0.7244262586728341,5621,0.72,24150,0.5617740232312566,6629,0.7524271844660194,3090,12060165.0,43570747.0,1675.0,280118.0,55912705,2080220,9979945,43570747,1675,0,0.0,280118,55325921,49595445,5730476.0,0.0,586784,0.7602760695814826,1.6367292173361117,0.17471925110469783,655,34622566,17965022,12,0,12,2010,62.27441042706759,63.19397196897537,1560.0586792240017,0.48111812394263326,0.016948021703532892,1.6149208871462617,0.9272209073832473,15.037235758192478,2017,2
010700,2020,2,1,2020,4,2017,10,0,MA,Massachusetts,25,31575,1.149643705463183,59.07205067300079,13.52019002375297,19.69279493269992,57.21298495645289,88.70552936133733,96.60951564509216,0.0665083135391924,2.992874109263658,25.133808392715757,41.89707046714173,9.029295328582739,19.407759303246237,0.48,425,0.5936198409693298,10564,0.3900184842883549,7574,NA,0.6581196581196581,0.840782122905028,0.6439537329127234,4755,0.6298800436205017,18340,0.43042641872395,6238,0.6050110537951363,2714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,2010,54.88182623849993,56.12433994221381,NA,NA,NA,NA,NA,NA,2017,3
010700,2021,2,1,2021,5,2017,10,0,MA,Massachusetts,25,33747,1.090467300797108,57.516223664325715,14.644264675378551,19.4535810590571,60.55649391056983,91.51597817614964,97.435697583788,0,1.9023913236732155,26.710522416807418,43.35496488576762,7.067294870655169,15.047263460455746,0.4637964774951076,511,0.5368528673668557,10759,0.3697992822012495,7523,NA,0.6590038314176245,0.8367875647668394,0.7825503355704698,5960,0.43964050202084665,18804,0.4129022947034204,6929,0.6791738382099829,2905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12,2010,53.68198533454708,49.778744326777606,NA,NA,NA,NA,NA,NA,2017,4
0115570,2010,1,0,2010,5,2019,19,0,ME,Maine,23,13817,0.2894984439458638,0.303973366143157,0.3835854382282695,95.12918868061084,1.1362813924875153,21.369409166206516,45.14080618442849,0.1592241441702251,0.03618730549323298,6.658464210754868,27.878700151986685,21.408409929796626,44.054425707461824,0.8714285714285714,184,0.7571428571428571,4169,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5285714285714286,3479,0.8428571428571429,1239,3631412.0,11345994.0,-4413.0,0.0,14972993,2700000,931412,11345994,-4413,0,0.0,0,16348063,14313247,2034816.0,0.0,-1375070,0.8123149085467453,0.14471560590917562,0.18869604281120939,167,5022043,1272344,12,0,12,2010,NA,NA,1183.1847000072376,0.7466481270670123,-0.2738068949230423,2.9814545594293,2.9470795633885176,27.135209417033323,2019,-9
0115570,2011,1,0,2011,5,2019,19,0,ME,Maine,23,15050,0.19269102990033224,0.24584717607973422,0.7109634551495017,84.56478405315615,2.8438538205980066,49.43597372009421,79.2859799181852,0.079734219269103,0.08637873754152824,5.003322259136213,23.700996677740864,36.498338870431894,34.797342192691026,0.24285714285714285,158,0.9428571428571428,4389,NA,NA,NA,NA,NA,0.4714285714285714,2705,0.05714285714285714,11566,NA,NA,NA,NA,3937888.0,13048076.0,36.0,0.0,16986000,2700000,1237888,13048076,36,0,0.0,0,16102982,13860011,2242971.0,0.0,883018,1.049820444585143,0.3389181333219222,0.17338097864429636,163,6148962,1516245,12,0,12,2010,NA,NA,1069.9655813953489,0.7534144787364111,0.14360440022234647,2.762417461678898,3.0553881463747614,27.1821522214114,2019,-8
0115570,2012,1,0,2012,5,2019,19,0,ME,Maine,23,14701,0.217672267192708,0.3605196925379226,0.9999319774165023,92.9460580912863,1.5577171620978165,50.75359270942867,83.4092767846711,0.8502822937215154,1.7141691041425753,5.904360247602204,24.83504523501803,26.29753078021903,42.96306373716074,0.5,164,0.8571428571428569,3952,0.6285714285714277,4630,0.7285714285714282,0.8547671840354767,0.9,0.5714285714285694,2216,0.6714285714285715,11466,0.8775805830229884,2995,0.8139388701186455,1157,3786234.0,15556399.0,363.0,0.0,19342996,3000000,786234,15556399,363,0,0.0,0,19035717,16930148,2105569.0,0.0,307279,1.0305174388523568,0.27569033733698717,0.15823326445085178,185,6522927,1582931,12,0,12,2010,73.66818136188432,71.29270562871409,1294.8586490714918,0.7573281135907239,0.047107533167242255,2.9653859379385974,3.1207904829711466,28.325866493347437,2019,-7
0115570,2013,1,0,2013,6,2019,19,0,ME,Maine,23,14536,0.20638414969730323,0.43340671436433686,1.038800220143093,93.40946615299946,1.4722069345074298,52.403116462612566,84.49863401801072,0.8874518436984039,3.3984589983489264,6.219042377545405,23.83048981838195,26.2727022564667,43.677765547605944,0.903448275862069,145,0.9,3652,0.6571428571428575,4707,0.8571428571428569,0.8150826446280992,0.9,0.5714285714285727,2179,0.7714285714285719,11371,0.8806992315642843,3179,0.8628641628641629,1221,3842833.0,16245548.0,-66.0,0.0,20088315,2700000,1142833,16245548,-66,0,0.0,0,19799733,18106614,1693119.0,0.0,288582,1.200569848169773,0.36904331284919734,0.15547105859397395,173,6904474,1675885,12,0,12,2010,77.39272324047415,76.9711071170648,1362.1170198128784,0.7572754999149827,0.0417963772475644,2.9094634870085687,3.1198972483195444,27.931470212702447,2019,-6
0115570,2014,1,0,2014,6,2019,19,0,ME,Maine,23,14272,0.2242152466367713,0.48346412556053814,0.952914798206278,92.9582399103139,1.9408632286995515,62.20221346839242,86.98180453948603,0.9669282511210763,0.34332959641255606,5.906670403587444,21.433576233183857,27.65554932735426,45.00420403587444,0.937007874015748,127,0.9285714285714283,3515,0.728571428571428,4734,0.8571428571428573,0.8055555555555556,0.9285714285714273,0.7142857142857135,2018,0.7857142857142854,11322,0.9070101513120107,3178,0.9061816507424899,1241,3527579.0,16664376.0,-24006.0,0.0,20167949,2500000,1027579,16664376,-24006,0,0.0,0,20364335,18801722,1562613.0,0.0,-196386,1.322001510295797,0.6086450452781099,0.14733182999255057,180,6769611,1737408,12,0,12,2010,82.83891098662261,80.96478436639657,1426.8732483183855,0.7433518705875419,-0.029009938680376168,2.9791887598859077,2.896385305006078,27.84316890764593,2019,-5
0115570,2015,1,0,2015,6,2019,19,0,ME,Maine,23,14565,0.2334363199450738,0.5080672845863371,1.071060762100927,92.55750085822176,2.8012358393408854,64.91590716903129,88.3773372169501,0.9131479574322005,0.28149673875729486,7.641606591143152,19.347751458977,28.032955715756952,44.9776862341229,0.9147286821705426,129,0.9142857142857139,3691,0.7142857142857149,4945,0.9452054794520548,0.8571428571428559,0.9428571428571427,0.8428571428571422,1893,0.8428571428571427,11714,0.9044934158234069,3211,0.90406207211319,1252,3642207.0,18820614.0,-21350.0,0.0,22441471,2000000,1642207,18820614,-21350,0,0.0,0,21484850,19934984,1549866.0,0.0,956621,2.615236193102148,1.2089526992393331,0.17486003497826053,185,7346696,1357872,12,0,12,2010,85.3806867037052,83.92025254221241,1475.1012701682114,0.8151724258088262,0.13021104997402913,3.0546344914775294,4.410448112929643,30.930133437526358,2019,-4
0115570,2016,1,0,2016,6,2019,19,0,ME,Maine,23,14322,0.19550342130987292,0.4538472280407765,1.1520737327188941,90.90210864404413,2.1435553693618212,70.05759539236861,88.5745140388769,0.677279709537774,0.3700600474794023,2.527579946934786,21.32383745286971,25.401480240189915,50.74710236000558,0.5136986301369864,146,0.8052851182197497,3595,0.7901664730933023,5166,0.8589743589743589,0.6632860040567952,0.8468708388814914,0.47686832740213525,1686,0.5760360194799228,10883,0.6541165797232933,4409,0.8958852867830424,1604,4476990.0,18641539.0,1619.0,0.0,23120148,2000000,2476990,18641539,1619,0,0.0,0,23155989,21234895,1921094.0,0.0,-35841,2.756189824920143,1.037763453444307,0.14544193221505114,187,7149180,1196197,12,0,12,2010,69.97263007835743,67.18721427787735,1616.812526183494,0.8326805311937873,-0.005013302224870545,3.233958020360377,4.97659081238291,32.40365916920195,2019,-3
